date,district,state,latitude,longitude,temp_mean,temp_min,temp_max,rainfall,humidity
2023-06-12,Nashik,Maharashtra,19.9975,73.7898,32.46,27.8,36.98,3.44,77.8
2023-06-12,Pune,Maharashtra,18.5204,73.8567,31.84,25.21,36.12,0.0,80.2
2023-06-12,Hubballi,Karnataka,15.3647,75.124,29.5,23.1,34.68,18.27,75.6
2023-06-12,Kolar,Karnataka,13.1367,78.1292,28.63,24.32,36.64,8.72,81.0
2023-06-12,Ludhiana,Punjab,30.901,75.8573,32.31,27.5,39.73,21.16,75.9
2023-06-12,Agra,Uttar Pradesh,27.1767,78.0081,35.69,31.1,42.04,14.48,64.2
2023-06-13,Nashik,Maharashtra,19.9975,73.7898,31.15,25.19,37.83,3.99,72.6
2023-06-13,Pune,Maharashtra,18.5204,73.8567,30.51,25.5,36.88,0.0,87.8
2023-06-13,Hubballi,Karnataka,15.3647,75.124,31.46,25.26,39.07,44.15,75.7
2023-06-13,Kolar,Karnataka,13.1367,78.1292,29.21,21.73,35.89,103.19,81.2
2023-06-13,Ludhiana,Punjab,30.901,75.8573,33.11,27.98,39.99,6.56,70.1
2023-06-13,Agra,Uttar Pradesh,27.1767,78.0081,35.24,29.54,42.6,61.38,65.3
2023-06-14,Nashik,Maharashtra,19.9975,73.7898,31.48,25.86,39.79,0.0,78.0
2023-06-14,Pune,Maharashtra,18.5204,73.8567,29.95,24.44,37.46,21.64,75.6
2023-06-14,Hubballi,Karnataka,15.3647,75.124,31.29,24.54,39.27,0.0,72.2
2023-06-14,Kolar,Karnataka,13.1367,78.1292,29.03,23.48,36.7,0.0,81.1
2023-06-14,Ludhiana,Punjab,30.901,75.8573,32.9,26.57,40.02,0.0,73.2
2023-06-14,Agra,Uttar Pradesh,27.1767,78.0081,32.91,26.04,41.08,4.32,67.5
2023-06-15,Nashik,Maharashtra,19.9975,73.7898,33.26,28.07,37.84,10.02,79.5
2023-06-15,Pune,Maharashtra,18.5204,73.8567,29.94,25.55,35.1,0.0,82.9
2023-06-15,Hubballi,Karnataka,15.3647,75.124,31.67,26.03,39.28,1.27,78.3
2023-06-15,Kolar,Karnataka,13.1367,78.1292,28.92,24.39,35.79,1.88,83.6
2023-06-15,Ludhiana,Punjab,30.901,75.8573,32.87,26.73,40.92,6.4,79.7
2023-06-15,Agra,Uttar Pradesh,27.1767,78.0081,34.62,30.5,40.1,42.7,67.1
2023-06-16,Nashik,Maharashtra,19.9975,73.7898,32.37,27.51,38.67,0.0,80.1
2023-06-16,Pune,Maharashtra,18.5204,73.8567,29.91,25.1,35.95,10.13,79.0
2023-06-16,Hubballi,Karnataka,15.3647,75.124,31.17,26.21,35.55,2.23,82.2
2023-06-16,Kolar,Karnataka,13.1367,78.1292,30.74,23.98,35.53,53.45,80.6
2023-06-16,Ludhiana,Punjab,30.901,75.8573,34.46,28.05,41.74,0.0,73.7
2023-06-16,Agra,Uttar Pradesh,27.1767,78.0081,32.88,28.87,40.13,11.73,66.1
2023-06-17,Nashik,Maharashtra,19.9975,73.7898,34.11,29.23,38.91,3.62,78.1
2023-06-17,Pune,Maharashtra,18.5204,73.8567,30.38,24.35,36.49,76.91,74.9
2023-06-17,Hubballi,Karnataka,15.3647,75.124,31.06,26.08,36.86,0.0,87.2
2023-06-17,Kolar,Karnataka,13.1367,78.1292,26.8,20.61,34.18,0.0,78.2
2023-06-17,Ludhiana,Punjab,30.901,75.8573,34.14,30.09,39.64,28.4,75.0
2023-06-17,Agra,Uttar Pradesh,27.1767,78.0081,34.24,28.99,38.54,30.53,63.2
2023-06-18,Nashik,Maharashtra,19.9975,73.7898,32.77,27.86,37.83,7.88,82.6
2023-06-18,Pune,Maharashtra,18.5204,73.8567,31.38,27.02,36.89,0.0,81.4
2023-06-18,Hubballi,Karnataka,15.3647,75.124,30.26,25.97,35.36,64.8,80.8
2023-06-18,Kolar,Karnataka,13.1367,78.1292,29.03,22.5,36.13,0.0,81.1
2023-06-18,Ludhiana,Punjab,30.901,75.8573,34.82,28.0,42.77,0.0,67.0
2023-06-18,Agra,Uttar Pradesh,27.1767,78.0081,34.56,29.73,39.22,3.35,69.3
2023-06-19,Nashik,Maharashtra,19.9975,73.7898,31.02,25.86,38.86,15.15,78.8
2023-06-19,Pune,Maharashtra,18.5204,73.8567,31.52,25.16,39.05,4.71,80.4
2023-06-19,Hubballi,Karnataka,15.3647,75.124,30.98,26.41,37.95,0.0,76.7
2023-06-19,Kolar,Karnataka,13.1367,78.1292,31.38,25.11,37.32,14.15,71.8
2023-06-19,Ludhiana,Punjab,30.901,75.8573,32.47,26.27,39.92,0.0,76.9
2023-06-19,Agra,Uttar Pradesh,27.1767,78.0081,33.93,29.73,38.75,46.65,73.0
2023-06-20,Nashik,Maharashtra,19.9975,73.7898,34.05,27.52,38.07,57.0,82.9
2023-06-20,Pune,Maharashtra,18.5204,73.8567,30.15,24.81,35.14,3.74,83.7
2023-06-20,Hubballi,Karnataka,15.3647,75.124,31.65,26.27,38.2,0.0,83.1
2023-06-20,Kolar,Karnataka,13.1367,78.1292,29.58,22.99,34.75,8.69,82.7
2023-06-20,Ludhiana,Punjab,30.901,75.8573,34.25,29.24,39.26,39.81,78.9
2023-06-20,Agra,Uttar Pradesh,27.1767,78.0081,33.0,26.82,39.24,0.0,77.9
2023-06-21,Nashik,Maharashtra,19.9975,73.7898,30.3,25.6,37.24,11.43,80.4
2023-06-21,Pune,Maharashtra,18.5204,73.8567,33.08,28.04,40.92,0.0,82.1
2023-06-21,Hubballi,Karnataka,15.3647,75.124,29.08,23.73,36.06,4.32,77.1
2023-06-21,Kolar,Karnataka,13.1367,78.1292,25.91,20.71,31.99,2.84,75.8
2023-06-21,Ludhiana,Punjab,30.901,75.8573,33.64,28.95,37.68,13.17,73.6
2023-06-21,Agra,Uttar Pradesh,27.1767,78.0081,35.39,29.68,41.0,11.64,67.1
2023-06-22,Nashik,Maharashtra,19.9975,73.7898,31.74,26.91,39.9,46.83,79.4
2023-06-22,Pune,Maharashtra,18.5204,73.8567,31.21,26.31,35.82,0.0,89.6
2023-06-22,Hubballi,Karnataka,15.3647,75.124,31.98,26.19,36.32,0.0,79.7
2023-06-22,Kolar,Karnataka,13.1367,78.1292,29.56,23.07,37.16,22.86,77.8
2023-06-22,Ludhiana,Punjab,30.901,75.8573,34.03,27.31,38.95,0.0,69.0
2023-06-22,Agra,Uttar Pradesh,27.1767,78.0081,33.51,28.98,37.85,63.53,71.1
2023-06-23,Nashik,Maharashtra,19.9975,73.7898,29.52,24.36,37.64,29.16,83.1
2023-06-23,Pune,Maharashtra,18.5204,73.8567,30.68,26.46,35.69,23.67,79.6
2023-06-23,Hubballi,Karnataka,15.3647,75.124,31.42,24.52,36.03,0.0,77.1
2023-06-23,Kolar,Karnataka,13.1367,78.1292,30.54,23.68,38.56,12.47,78.0
2023-06-23,Ludhiana,Punjab,30.901,75.8573,32.5,25.71,38.46,11.49,72.8
2023-06-23,Agra,Uttar Pradesh,27.1767,78.0081,33.49,26.38,40.02,45.39,73.5
2023-06-24,Nashik,Maharashtra,19.9975,73.7898,32.69,28.24,38.39,0.0,81.4
2023-06-24,Pune,Maharashtra,18.5204,73.8567,32.94,26.96,40.42,16.06,79.2
2023-06-24,Hubballi,Karnataka,15.3647,75.124,30.22,25.22,38.23,28.4,78.5
2023-06-24,Kolar,Karnataka,13.1367,78.1292,29.49,23.33,37.83,9.1,80.9
2023-06-24,Ludhiana,Punjab,30.901,75.8573,31.9,25.87,38.79,4.26,73.2
2023-06-24,Agra,Uttar Pradesh,27.1767,78.0081,36.55,31.99,44.94,7.12,72.5
2023-06-25,Nashik,Maharashtra,19.9975,73.7898,32.74,26.9,37.08,10.27,78.3
2023-06-25,Pune,Maharashtra,18.5204,73.8567,33.0,28.95,40.37,14.92,84.6
2023-06-25,Hubballi,Karnataka,15.3647,75.124,30.68,26.13,37.09,2.45,84.3
2023-06-25,Kolar,Karnataka,13.1367,78.1292,28.72,21.45,34.2,30.57,70.9
2023-06-25,Ludhiana,Punjab,30.901,75.8573,33.62,28.9,38.53,0.0,79.0
2023-06-25,Agra,Uttar Pradesh,27.1767,78.0081,35.65,28.66,41.03,7.63,71.9
2023-06-26,Nashik,Maharashtra,19.9975,73.7898,31.74,25.38,36.3,0.0,82.5
2023-06-26,Pune,Maharashtra,18.5204,73.8567,30.83,24.67,36.82,22.92,79.9
2023-06-26,Hubballi,Karnataka,15.3647,75.124,32.91,28.59,40.09,3.7,83.1
2023-06-26,Kolar,Karnataka,13.1367,78.1292,30.24,24.95,35.25,0.0,80.4
2023-06-26,Ludhiana,Punjab,30.901,75.8573,31.19,24.9,36.68,23.85,71.4
2023-06-26,Agra,Uttar Pradesh,27.1767,78.0081,33.93,27.63,41.95,12.75,66.2
2023-06-27,Nashik,Maharashtra,19.9975,73.7898,32.4,27.8,39.9,37.21,86.2
2023-06-27,Pune,Maharashtra,18.5204,73.8567,30.9,26.81,36.97,4.92,90.6
2023-06-27,Hubballi,Karnataka,15.3647,75.124,30.96,24.76,35.66,0.0,82.0
2023-06-27,Kolar,Karnataka,13.1367,78.1292,29.92,24.73,34.45,27.14,82.3
2023-06-27,Ludhiana,Punjab,30.901,75.8573,30.12,24.71,35.41,0.0,74.6
2023-06-27,Agra,Uttar Pradesh,27.1767,78.0081,33.94,26.62,39.78,0.0,68.7
2023-06-28,Nashik,Maharashtra,19.9975,73.7898,33.57,28.2,39.07,6.02,80.4
2023-06-28,Pune,Maharashtra,18.5204,73.8567,31.17,26.44,39.07,5.15,75.9
2023-06-28,Hubballi,Karnataka,15.3647,75.124,30.59,24.52,36.35,0.0,73.7
2023-06-28,Kolar,Karnataka,13.1367,78.1292,27.62,22.68,31.99,0.0,84.7
2023-06-28,Ludhiana,Punjab,30.901,75.8573,33.52,27.33,40.88,0.0,67.6
2023-06-28,Agra,Uttar Pradesh,27.1767,78.0081,34.94,28.23,39.26,11.76,73.9
2023-06-29,Nashik,Maharashtra,19.9975,73.7898,32.55,28.45,37.38,0.0,86.0
2023-06-29,Pune,Maharashtra,18.5204,73.8567,29.03,21.99,34.71,17.07,76.7
2023-06-29,Hubballi,Karnataka,15.3647,75.124,30.29,24.55,38.28,3.6,75.5
2023-06-29,Kolar,Karnataka,13.1367,78.1292,31.65,24.72,39.56,25.61,78.1
2023-06-29,Ludhiana,Punjab,30.901,75.8573,32.95,26.42,39.35,41.58,78.2
2023-06-29,Agra,Uttar Pradesh,27.1767,78.0081,36.42,29.78,44.91,33.54,65.3
2023-06-30,Nashik,Maharashtra,19.9975,73.7898,29.39,23.21,35.3,20.25,83.3
2023-06-30,Pune,Maharashtra,18.5204,73.8567,33.09,26.72,41.18,15.74,79.5
2023-06-30,Hubballi,Karnataka,15.3647,75.124,31.74,26.32,37.16,13.87,66.8
2023-06-30,Kolar,Karnataka,13.1367,78.1292,28.67,21.91,33.83,0.54,83.0
2023-06-30,Ludhiana,Punjab,30.901,75.8573,31.74,27.29,40.18,0.0,68.5
2023-06-30,Agra,Uttar Pradesh,27.1767,78.0081,32.86,26.45,40.96,0.0,74.9
2023-07-01,Nashik,Maharashtra,19.9975,73.7898,30.44,24.76,38.89,0.0,85.8
2023-07-01,Pune,Maharashtra,18.5204,73.8567,29.63,24.3,36.85,17.54,93.8
2023-07-01,Hubballi,Karnataka,15.3647,75.124,31.49,25.21,36.39,0.0,89.6
2023-07-01,Kolar,Karnataka,13.1367,78.1292,29.11,21.79,35.91,3.05,83.0
2023-07-01,Ludhiana,Punjab,30.901,75.8573,33.5,26.28,39.19,17.11,87.1
2023-07-01,Agra,Uttar Pradesh,27.1767,78.0081,36.27,32.19,41.56,39.66,80.1
2023-07-02,Nashik,Maharashtra,19.9975,73.7898,32.93,25.82,39.47,37.08,85.3
2023-07-02,Pune,Maharashtra,18.5204,73.8567,30.55,24.9,37.64,0.0,97.5
2023-07-02,Hubballi,Karnataka,15.3647,75.124,29.86,23.31,36.63,16.83,75.2
2023-07-02,Kolar,Karnataka,13.1367,78.1292,27.76,21.47,34.79,5.45,92.1
2023-07-02,Ludhiana,Punjab,30.901,75.8573,31.85,26.95,38.7,20.72,85.8
2023-07-02,Agra,Uttar Pradesh,27.1767,78.0081,33.5,28.74,39.2,18.53,77.7
2023-07-03,Nashik,Maharashtra,19.9975,73.7898,33.6,27.15,39.55,20.6,89.8
2023-07-03,Pune,Maharashtra,18.5204,73.8567,29.28,22.7,34.08,0.0,87.4
2023-07-03,Hubballi,Karnataka,15.3647,75.124,29.56,23.19,37.67,0.0,82.4
2023-07-03,Kolar,Karnataka,13.1367,78.1292,27.73,22.35,32.34,16.8,91.2
2023-07-03,Ludhiana,Punjab,30.901,75.8573,31.83,26.9,36.23,7.47,82.7
2023-07-03,Agra,Uttar Pradesh,27.1767,78.0081,34.27,28.2,40.47,26.7,72.9
2023-07-04,Nashik,Maharashtra,19.9975,73.7898,32.99,26.36,40.27,25.83,83.8
2023-07-04,Pune,Maharashtra,18.5204,73.8567,33.42,28.02,40.09,0.0,84.4
2023-07-04,Hubballi,Karnataka,15.3647,75.124,28.81,22.54,32.87,5.92,89.3
2023-07-04,Kolar,Karnataka,13.1367,78.1292,27.54,23.39,35.59,0.0,76.2
2023-07-04,Ludhiana,Punjab,30.901,75.8573,32.83,27.24,37.58,2.07,86.0
2023-07-04,Agra,Uttar Pradesh,27.1767,78.0081,36.17,30.96,41.25,40.72,71.1
2023-07-05,Nashik,Maharashtra,19.9975,73.7898,32.36,25.14,40.3,39.67,85.6
2023-07-05,Pune,Maharashtra,18.5204,73.8567,29.45,24.46,34.84,30.21,90.0
2023-07-05,Hubballi,Karnataka,15.3647,75.124,31.91,25.09,39.9,0.74,88.2
2023-07-05,Kolar,Karnataka,13.1367,78.1292,29.96,24.46,36.98,0.0,89.7
2023-07-05,Ludhiana,Punjab,30.901,75.8573,33.04,28.45,38.95,6.05,83.3
2023-07-05,Agra,Uttar Pradesh,27.1767,78.0081,32.47,26.13,36.97,14.99,77.1
2023-07-06,Nashik,Maharashtra,19.9975,73.7898,31.65,25.8,38.48,0.0,78.9
2023-07-06,Pune,Maharashtra,18.5204,73.8567,30.88,23.78,37.14,20.6,96.3
2023-07-06,Hubballi,Karnataka,15.3647,75.124,32.58,26.97,37.38,45.8,79.9
2023-07-06,Kolar,Karnataka,13.1367,78.1292,27.78,23.57,35.37,5.42,90.7
2023-07-06,Ludhiana,Punjab,30.901,75.8573,32.58,28.51,39.68,0.0,83.8
2023-07-06,Agra,Uttar Pradesh,27.1767,78.0081,32.26,26.37,36.88,23.27,81.5
2023-07-07,Nashik,Maharashtra,19.9975,73.7898,31.86,26.96,37.47,0.41,86.3
2023-07-07,Pune,Maharashtra,18.5204,73.8567,32.58,26.66,37.91,32.08,90.9
2023-07-07,Hubballi,Karnataka,15.3647,75.124,30.42,24.17,37.08,0.0,77.3
2023-07-07,Kolar,Karnataka,13.1367,78.1292,29.26,22.36,34.96,66.94,87.0
2023-07-07,Ludhiana,Punjab,30.901,75.8573,32.2,25.39,38.22,69.03,79.8
2023-07-07,Agra,Uttar Pradesh,27.1767,78.0081,33.27,28.38,41.47,18.07,79.2
2023-07-08,Nashik,Maharashtra,19.9975,73.7898,30.39,24.28,35.68,6.36,88.5
2023-07-08,Pune,Maharashtra,18.5204,73.8567,30.81,24.95,35.54,7.45,86.9
2023-07-08,Hubballi,Karnataka,15.3647,75.124,28.62,23.68,33.09,21.17,83.6
2023-07-08,Kolar,Karnataka,13.1367,78.1292,29.9,24.22,33.99,0.45,89.0
2023-07-08,Ludhiana,Punjab,30.901,75.8573,34.46,28.29,40.27,2.58,82.5
2023-07-08,Agra,Uttar Pradesh,27.1767,78.0081,32.0,24.87,38.55,0.0,82.9
2023-07-09,Nashik,Maharashtra,19.9975,73.7898,31.4,25.52,37.14,0.0,86.2
2023-07-09,Pune,Maharashtra,18.5204,73.8567,30.71,25.16,37.97,3.36,94.1
2023-07-09,Hubballi,Karnataka,15.3647,75.124,28.99,22.13,37.28,7.93,85.4
2023-07-09,Kolar,Karnataka,13.1367,78.1292,30.05,23.43,36.97,31.62,89.9
2023-07-09,Ludhiana,Punjab,30.901,75.8573,33.38,26.11,38.0,0.0,80.1
2023-07-09,Agra,Uttar Pradesh,27.1767,78.0081,32.55,28.0,39.73,28.08,74.4
2023-07-10,Nashik,Maharashtra,19.9975,73.7898,33.59,27.17,38.2,12.51,82.8
2023-07-10,Pune,Maharashtra,18.5204,73.8567,29.49,23.55,34.19,42.75,93.8
2023-07-10,Hubballi,Karnataka,15.3647,75.124,31.15,26.33,39.21,5.78,82.4
2023-07-10,Kolar,Karnataka,13.1367,78.1292,28.24,21.24,33.97,22.59,88.0
2023-07-10,Ludhiana,Punjab,30.901,75.8573,31.84,24.41,37.83,45.68,83.9
2023-07-10,Agra,Uttar Pradesh,27.1767,78.0081,32.05,25.53,36.48,34.31,82.0
2023-07-11,Nashik,Maharashtra,19.9975,73.7898,32.86,28.25,39.29,60.98,87.9
2023-07-11,Pune,Maharashtra,18.5204,73.8567,27.71,21.84,35.06,17.24,91.9
2023-07-11,Hubballi,Karnataka,15.3647,75.124,30.4,25.16,37.17,57.17,82.0
2023-07-11,Kolar,Karnataka,13.1367,78.1292,27.39,23.03,35.72,5.93,86.2
2023-07-11,Ludhiana,Punjab,30.901,75.8573,33.46,26.15,38.99,3.86,83.6
2023-07-11,Agra,Uttar Pradesh,27.1767,78.0081,30.72,25.03,36.13,9.16,79.9
2023-07-12,Nashik,Maharashtra,19.9975,73.7898,31.18,24.47,38.46,43.87,89.6
2023-07-12,Pune,Maharashtra,18.5204,73.8567,31.58,27.35,38.32,33.11,90.4
2023-07-12,Hubballi,Karnataka,15.3647,75.124,32.16,26.26,39.84,6.37,90.8
2023-07-12,Kolar,Karnataka,13.1367,78.1292,27.29,22.64,31.57,29.24,88.5
2023-07-12,Ludhiana,Punjab,30.901,75.8573,32.1,27.3,39.84,14.24,78.3
2023-07-12,Agra,Uttar Pradesh,27.1767,78.0081,33.66,27.31,40.58,1.49,80.8
2023-07-13,Nashik,Maharashtra,19.9975,73.7898,30.94,24.22,35.2,22.39,85.6
2023-07-13,Pune,Maharashtra,18.5204,73.8567,28.67,24.66,36.69,26.61,83.3
2023-07-13,Hubballi,Karnataka,15.3647,75.124,30.97,24.19,37.41,0.0,79.7
2023-07-13,Kolar,Karnataka,13.1367,78.1292,29.3,25.03,36.7,0.0,87.6
2023-07-13,Ludhiana,Punjab,30.901,75.8573,33.31,26.92,40.73,3.92,78.5
2023-07-13,Agra,Uttar Pradesh,27.1767,78.0081,32.43,25.42,39.6,0.38,76.0
2023-07-14,Nashik,Maharashtra,19.9975,73.7898,31.01,26.02,39.23,33.34,94.8
2023-07-14,Pune,Maharashtra,18.5204,73.8567,31.87,27.83,40.17,24.32,86.9
2023-07-14,Hubballi,Karnataka,15.3647,75.124,28.97,24.79,35.11,27.85,83.3
2023-07-14,Kolar,Karnataka,13.1367,78.1292,29.84,22.72,34.82,0.0,85.1
2023-07-14,Ludhiana,Punjab,30.901,75.8573,31.5,26.59,38.61,25.6,80.4
2023-07-14,Agra,Uttar Pradesh,27.1767,78.0081,32.54,25.71,37.43,53.19,72.7
2023-07-15,Nashik,Maharashtra,19.9975,73.7898,31.46,24.17,38.41,1.1,84.2
2023-07-15,Pune,Maharashtra,18.5204,73.8567,30.34,24.25,38.53,41.92,80.8
2023-07-15,Hubballi,Karnataka,15.3647,75.124,31.96,26.95,39.9,0.0,81.0
2023-07-15,Kolar,Karnataka,13.1367,78.1292,29.1,23.95,36.56,91.51,89.1
2023-07-15,Ludhiana,Punjab,30.901,75.8573,31.65,27.55,36.83,2.39,83.0
2023-07-15,Agra,Uttar Pradesh,27.1767,78.0081,33.76,29.24,39.16,0.0,78.9
2023-07-16,Nashik,Maharashtra,19.9975,73.7898,32.2,27.66,40.38,22.0,92.7
2023-07-16,Pune,Maharashtra,18.5204,73.8567,31.81,24.43,40.01,43.44,92.7
2023-07-16,Hubballi,Karnataka,15.3647,75.124,28.88,24.35,34.21,0.0,86.2
2023-07-16,Kolar,Karnataka,13.1367,78.1292,26.29,19.37,32.48,41.65,86.2
2023-07-16,Ludhiana,Punjab,30.901,75.8573,32.15,26.31,37.91,73.01,79.5
2023-07-16,Agra,Uttar Pradesh,27.1767,78.0081,31.73,25.35,37.24,4.41,81.0
2023-07-17,Nashik,Maharashtra,19.9975,73.7898,30.9,23.95,37.14,9.42,84.0
2023-07-17,Pune,Maharashtra,18.5204,73.8567,29.82,24.67,36.97,9.49,86.8
2023-07-17,Hubballi,Karnataka,15.3647,75.124,29.19,24.65,36.71,19.94,87.6
2023-07-17,Kolar,Karnataka,13.1367,78.1292,28.39,21.36,36.78,3.14,88.0
2023-07-17,Ludhiana,Punjab,30.901,75.8573,30.45,25.75,36.2,2.73,78.2
2023-07-17,Agra,Uttar Pradesh,27.1767,78.0081,35.12,28.11,42.49,1.91,77.1
2023-07-18,Nashik,Maharashtra,19.9975,73.7898,32.69,28.39,40.07,1.25,92.4
2023-07-18,Pune,Maharashtra,18.5204,73.8567,34.73,27.36,40.81,69.62,89.2
2023-07-18,Hubballi,Karnataka,15.3647,75.124,32.03,26.98,39.82,29.42,84.9
2023-07-18,Kolar,Karnataka,13.1367,78.1292,27.98,21.44,33.82,0.0,83.8
2023-07-18,Ludhiana,Punjab,30.901,75.8573,31.0,24.8,36.82,8.97,78.3
2023-07-18,Agra,Uttar Pradesh,27.1767,78.0081,32.74,27.91,39.34,19.1,78.9
2023-07-19,Nashik,Maharashtra,19.9975,73.7898,30.11,25.84,35.86,11.18,86.7
2023-07-19,Pune,Maharashtra,18.5204,73.8567,29.26,24.66,34.68,62.01,91.4
2023-07-19,Hubballi,Karnataka,15.3647,75.124,30.7,24.23,35.51,18.33,85.8
2023-07-19,Kolar,Karnataka,13.1367,78.1292,27.05,21.37,32.78,36.1,86.8
2023-07-19,Ludhiana,Punjab,30.901,75.8573,31.7,25.74,39.98,6.4,82.2
2023-07-19,Agra,Uttar Pradesh,27.1767,78.0081,32.6,26.35,38.41,46.86,74.5
2023-07-20,Nashik,Maharashtra,19.9975,73.7898,32.58,25.98,40.82,11.37,85.2
2023-07-20,Pune,Maharashtra,18.5204,73.8567,30.47,23.11,37.21,21.74,91.7
2023-07-20,Hubballi,Karnataka,15.3647,75.124,29.43,24.55,37.68,1.33,90.8
2023-07-20,Kolar,Karnataka,13.1367,78.1292,28.73,21.68,35.45,17.47,90.4
2023-07-20,Ludhiana,Punjab,30.901,75.8573,31.59,24.76,36.59,3.24,82.2
2023-07-20,Agra,Uttar Pradesh,27.1767,78.0081,33.09,27.83,39.79,22.82,75.6
2023-07-21,Nashik,Maharashtra,19.9975,73.7898,30.41,23.92,36.62,43.84,88.2
2023-07-21,Pune,Maharashtra,18.5204,73.8567,30.62,24.71,37.2,1.82,88.1
2023-07-21,Hubballi,Karnataka,15.3647,75.124,29.67,24.17,36.2,36.13,79.6
2023-07-21,Kolar,Karnataka,13.1367,78.1292,25.67,20.63,30.27,1.56,88.8
2023-07-21,Ludhiana,Punjab,30.901,75.8573,31.7,24.91,38.69,0.0,82.6
2023-07-21,Agra,Uttar Pradesh,27.1767,78.0081,32.57,25.48,37.74,0.0,71.2
2023-07-22,Nashik,Maharashtra,19.9975,73.7898,31.62,25.11,36.53,0.0,91.6
2023-07-22,Pune,Maharashtra,18.5204,73.8567,29.69,22.78,36.62,15.11,84.8
2023-07-22,Hubballi,Karnataka,15.3647,75.124,30.54,23.91,39.01,11.06,84.9
2023-07-22,Kolar,Karnataka,13.1367,78.1292,27.74,21.26,34.82,16.34,98.0
2023-07-22,Ludhiana,Punjab,30.901,75.8573,31.8,24.88,38.15,23.76,75.3
2023-07-22,Agra,Uttar Pradesh,27.1767,78.0081,33.14,29.04,41.04,17.01,69.1
2023-07-23,Nashik,Maharashtra,19.9975,73.7898,32.33,26.99,39.16,9.47,83.1
2023-07-23,Pune,Maharashtra,18.5204,73.8567,30.68,24.29,38.34,1.38,87.3
2023-07-23,Hubballi,Karnataka,15.3647,75.124,30.57,24.76,35.87,1.01,85.2
2023-07-23,Kolar,Karnataka,13.1367,78.1292,25.4,18.97,32.48,5.14,86.1
2023-07-23,Ludhiana,Punjab,30.901,75.8573,31.57,27.17,35.69,2.11,75.7
2023-07-23,Agra,Uttar Pradesh,27.1767,78.0081,31.15,25.61,35.37,30.23,84.7
2023-07-24,Nashik,Maharashtra,19.9975,73.7898,32.01,26.76,40.37,72.46,84.6
2023-07-24,Pune,Maharashtra,18.5204,73.8567,29.24,22.22,35.39,14.52,86.7
2023-07-24,Hubballi,Karnataka,15.3647,75.124,28.84,22.71,33.1,29.25,80.3
2023-07-24,Kolar,Karnataka,13.1367,78.1292,28.84,24.67,33.2,5.56,92.5
2023-07-24,Ludhiana,Punjab,30.901,75.8573,31.2,25.83,36.34,51.59,83.5
2023-07-24,Agra,Uttar Pradesh,27.1767,78.0081,33.86,29.1,42.06,7.13,69.4
2023-07-25,Nashik,Maharashtra,19.9975,73.7898,30.56,26.47,35.07,0.37,86.0
2023-07-25,Pune,Maharashtra,18.5204,73.8567,28.11,23.21,33.88,17.06,90.3
2023-07-25,Hubballi,Karnataka,15.3647,75.124,30.75,23.35,35.0,0.0,86.3
2023-07-25,Kolar,Karnataka,13.1367,78.1292,27.89,23.69,32.28,5.31,84.4
2023-07-25,Ludhiana,Punjab,30.901,75.8573,31.68,24.37,39.68,13.85,82.4
2023-07-25,Agra,Uttar Pradesh,27.1767,78.0081,34.23,29.22,38.42,5.99,80.5
2023-07-26,Nashik,Maharashtra,19.9975,73.7898,31.91,26.27,38.63,16.32,86.6
2023-07-26,Pune,Maharashtra,18.5204,73.8567,29.45,22.98,33.97,0.0,90.8
2023-07-26,Hubballi,Karnataka,15.3647,75.124,31.85,26.88,36.96,47.44,85.1
2023-07-26,Kolar,Karnataka,13.1367,78.1292,28.55,21.17,35.32,0.0,92.1
2023-07-26,Ludhiana,Punjab,30.901,75.8573,29.76,25.64,36.77,0.0,75.7
2023-07-26,Agra,Uttar Pradesh,27.1767,78.0081,31.94,27.36,39.22,4.19,76.3
2023-07-27,Nashik,Maharashtra,19.9975,73.7898,30.91,23.97,38.57,8.47,88.9
2023-07-27,Pune,Maharashtra,18.5204,73.8567,28.72,23.35,35.95,11.9,84.7
2023-07-27,Hubballi,Karnataka,15.3647,75.124,28.49,21.58,32.61,2.34,83.5
2023-07-27,Kolar,Karnataka,13.1367,78.1292,27.11,22.21,33.04,13.09,90.9
2023-07-27,Ludhiana,Punjab,30.901,75.8573,29.68,25.67,35.79,21.1,80.9
2023-07-27,Agra,Uttar Pradesh,27.1767,78.0081,32.65,26.9,40.63,19.32,75.8
2023-07-28,Nashik,Maharashtra,19.9975,73.7898,31.15,26.78,39.13,1.51,86.5
2023-07-28,Pune,Maharashtra,18.5204,73.8567,31.95,25.9,36.22,21.56,91.2
2023-07-28,Hubballi,Karnataka,15.3647,75.124,30.59,24.11,37.26,14.93,75.5
2023-07-28,Kolar,Karnataka,13.1367,78.1292,26.18,20.1,31.69,0.88,82.9
2023-07-28,Ludhiana,Punjab,30.901,75.8573,31.25,24.12,36.26,4.29,80.3
2023-07-28,Agra,Uttar Pradesh,27.1767,78.0081,31.65,26.77,36.0,0.0,82.4
2023-07-29,Nashik,Maharashtra,19.9975,73.7898,31.2,26.57,35.47,23.62,83.4
2023-07-29,Pune,Maharashtra,18.5204,73.8567,29.07,22.53,33.82,0.0,90.3
2023-07-29,Hubballi,Karnataka,15.3647,75.124,30.62,23.38,35.75,9.31,79.6
2023-07-29,Kolar,Karnataka,13.1367,78.1292,28.72,21.99,34.82,0.0,87.1
