date,district,state,latitude,longitude,temp_mean,temp_min,temp_max,rainfall,humidity
2024-03-05,Pune,Maharashtra,18.5204,73.8567,22.77,16.4,26.93,0.0,55.37
2024-03-06,Pune,Maharashtra,18.5204,73.8567,20.43,14.2,26.81,0.0,58.6
2024-03-07,Pune,Maharashtra,18.5204,73.8567,23.15,18.08,30.22,0.0,50.53
2024-03-08,Pune,Maharashtra,18.5204,73.8567,24.46,18.49,29.51,0.0,48.84
2024-03-09,Pune,Maharashtra,18.5204,73.8567,21.44,15.35,27.15,0.0,52.49
2024-03-10,Pune,Maharashtra,18.5204,73.8567,22.0,15.05,28.89,0.0,58.67
2024-03-11,Pune,Maharashtra,18.5204,73.8567,23.81,18.54,28.04,0.0,52.31
2024-03-12,Pune,Maharashtra,18.5204,73.8567,22.77,16.84,27.53,0.0,45.42
2024-03-13,Pune,Maharashtra,18.5204,73.8567,23.1,16.36,30.87,0.0,58.72
2024-03-14,Pune,Maharashtra,18.5204,73.8567,23.26,16.86,28.13,0.0,54.38
2024-03-15,Pune,Maharashtra,18.5204,73.8567,21.44,15.52,26.59,0.0,56.16
2024-03-16,Pune,Maharashtra,18.5204,73.8567,23.4,17.56,30.07,0.0,64.08
2024-03-17,Pune,Maharashtra,18.5204,73.8567,21.1,15.87,26.62,0.0,54.55
2024-03-18,Pune,Maharashtra,18.5204,73.8567,22.64,17.88,29.46,0.0,62.42
2024-03-19,Pune,Maharashtra,18.5204,73.8567,25.6,18.82,30.0,7.38,51.79
2024-03-20,Pune,Maharashtra,18.5204,73.8567,23.45,17.28,31.09,0.0,59.93
2024-03-21,Pune,Maharashtra,18.5204,73.8567,23.67,17.06,28.11,0.0,44.36
2024-03-22,Pune,Maharashtra,18.5204,73.8567,24.09,20.08,28.46,0.0,64.75
2024-03-23,Pune,Maharashtra,18.5204,73.8567,23.57,16.58,28.38,0.0,55.53
2024-03-24,Pune,Maharashtra,18.5204,73.8567,22.86,16.83,28.91,0.0,54.04
2024-03-25,Pune,Maharashtra,18.5204,73.8567,25.1,19.27,31.32,0.0,39.96
2024-03-26,Pune,Maharashtra,18.5204,73.8567,26.18,19.66,31.58,0.0,53.05
2024-03-27,Pune,Maharashtra,18.5204,73.8567,24.5,19.69,29.15,0.0,52.95
2024-03-28,Pune,Maharashtra,18.5204,73.8567,23.97,17.93,28.85,0.0,47.65
2024-03-29,Pune,Maharashtra,18.5204,73.8567,24.17,18.54,28.27,0.0,56.59
2024-03-30,Pune,Maharashtra,18.5204,73.8567,23.61,18.91,30.74,0.0,63.8
2024-03-31,Pune,Maharashtra,18.5204,73.8567,23.66,17.04,31.6,0.0,48.19
2024-04-01,Pune,Maharashtra,18.5204,73.8567,24.83,19.28,31.19,0.0,59.64
2024-04-02,Pune,Maharashtra,18.5204,73.8567,24.5,18.53,29.29,0.0,44.65
2024-04-03,Pune,Maharashtra,18.5204,73.8567,24.31,19.61,29.87,0.0,38.25
2024-04-04,Pune,Maharashtra,18.5204,73.8567,26.56,20.32,34.04,0.0,47.48
2024-04-05,Pune,Maharashtra,18.5204,73.8567,24.42,19.89,30.88,0.0,47.63
2024-04-06,Pune,Maharashtra,18.5204,73.8567,24.7,20.56,30.7,0.0,44.3
2024-04-07,Pune,Maharashtra,18.5204,73.8567,26.67,20.32,34.46,0.0,52.08
2024-04-08,Pune,Maharashtra,18.5204,73.8567,24.68,18.65,28.76,0.0,48.28
2024-04-09,Pune,Maharashtra,18.5204,73.8567,25.52,19.11,30.04,0.0,62.5
2024-04-10,Pune,Maharashtra,18.5204,73.8567,24.68,17.91,32.17,0.0,47.08
2024-04-11,Pune,Maharashtra,18.5204,73.8567,26.29,19.47,31.75,0.0,52.71
2024-04-12,Pune,Maharashtra,18.5204,73.8567,26.27,20.9,30.33,0.0,55.08
2024-04-13,Pune,Maharashtra,18.5204,73.8567,25.58,19.7,31.15,0.0,57.42
2024-04-14,Pune,Maharashtra,18.5204,73.8567,27.84,23.25,31.92,0.0,54.55
2024-04-15,Pune,Maharashtra,18.5204,73.8567,24.16,17.55,31.58,0.0,57.09
2024-04-16,Pune,Maharashtra,18.5204,73.8567,25.9,19.81,31.69,0.0,62.1
2024-04-17,Pune,Maharashtra,18.5204,73.8567,25.29,20.73,32.26,0.0,51.69
2024-04-18,Pune,Maharashtra,18.5204,73.8567,27.33,22.23,33.37,0.0,45.72
2024-04-19,Pune,Maharashtra,18.5204,73.8567,25.2,18.67,31.74,0.0,43.77
2024-04-20,Pune,Maharashtra,18.5204,73.8567,28.28,21.96,35.15,0.0,43.72
2024-04-21,Pune,Maharashtra,18.5204,73.8567,26.49,21.99,32.14,0.0,60.36
2024-04-22,Pune,Maharashtra,18.5204,73.8567,25.49,19.1,32.46,0.0,52.7
2024-04-23,Pune,Maharashtra,18.5204,73.8567,26.74,20.64,33.68,0.0,52.27
2024-04-24,Pune,Maharashtra,18.5204,73.8567,27.57,20.89,34.93,4.2,66.07
2024-04-25,Pune,Maharashtra,18.5204,73.8567,25.62,19.72,31.41,0.0,56.83
2024-04-26,Pune,Maharashtra,18.5204,73.8567,26.26,20.71,33.37,0.0,56.12
2024-04-27,Pune,Maharashtra,18.5204,73.8567,26.38,20.38,33.43,0.0,61.64
2024-04-28,Pune,Maharashtra,18.5204,73.8567,25.37,19.08,31.64,0.0,60.13
2024-04-29,Pune,Maharashtra,18.5204,73.8567,27.19,21.68,32.74,0.0,51.88
2024-04-30,Pune,Maharashtra,18.5204,73.8567,27.25,20.9,33.59,0.0,53.55
2024-05-01,Pune,Maharashtra,18.5204,73.8567,28.3,21.48,33.94,0.0,60.52
2024-05-02,Pune,Maharashtra,18.5204,73.8567,26.48,22.09,32.23,0.0,58.47
2024-05-03,Pune,Maharashtra,18.5204,73.8567,25.71,20.29,30.57,0.0,50.33
2024-05-04,Pune,Maharashtra,18.5204,73.8567,25.34,18.74,30.02,0.93,55.46
2024-05-05,Pune,Maharashtra,18.5204,73.8567,30.1,23.47,37.55,0.0,46.59
2024-05-06,Pune,Maharashtra,18.5204,73.8567,26.39,20.85,32.32,0.0,59.5
2024-05-07,Pune,Maharashtra,18.5204,73.8567,27.53,22.02,35.03,0.0,47.8
2024-05-08,Pune,Maharashtra,18.5204,73.8567,29.29,23.67,35.73,0.0,50.52
2024-05-09,Pune,Maharashtra,18.5204,73.8567,27.77,23.36,35.32,0.0,60.24
2024-05-10,Pune,Maharashtra,18.5204,73.8567,27.54,22.71,33.76,0.0,49.88
2024-05-11,Pune,Maharashtra,18.5204,73.8567,28.14,22.25,33.27,0.0,55.0
2024-05-12,Pune,Maharashtra,18.5204,73.8567,28.53,21.91,36.26,0.0,46.63
2024-05-13,Pune,Maharashtra,18.5204,73.8567,28.0,21.98,35.99,6.47,44.07
2024-05-14,Pune,Maharashtra,18.5204,73.8567,28.46,23.99,33.28,0.0,53.81
2024-05-15,Pune,Maharashtra,18.5204,73.8567,28.03,23.37,33.54,0.0,56.34
2024-05-16,Pune,Maharashtra,18.5204,73.8567,29.78,24.72,35.13,0.0,59.06
2024-05-17,Pune,Maharashtra,18.5204,73.8567,27.98,21.76,32.31,0.25,37.58
2024-05-18,Pune,Maharashtra,18.5204,73.8567,29.71,24.29,37.67,0.0,50.14
2024-05-19,Pune,Maharashtra,18.5204,73.8567,29.52,23.81,33.58,0.0,44.5
2024-05-20,Pune,Maharashtra,18.5204,73.8567,28.82,24.14,36.75,0.0,56.98
2024-05-21,Pune,Maharashtra,18.5204,73.8567,27.31,23.0,32.11,0.0,51.97
2024-05-22,Pune,Maharashtra,18.5204,73.8567,29.77,24.46,34.81,0.0,72.46
2024-05-23,Pune,Maharashtra,18.5204,73.8567,27.41,20.43,34.54,0.0,50.48
2024-05-24,Pune,Maharashtra,18.5204,73.8567,27.49,23.48,34.17,0.0,49.34
2024-05-25,Pune,Maharashtra,18.5204,73.8567,30.12,23.33,37.06,0.0,43.17
2024-05-26,Pune,Maharashtra,18.5204,73.8567,29.9,24.1,35.63,0.0,47.31
2024-05-27,Pune,Maharashtra,18.5204,73.8567,27.68,23.3,33.07,0.0,57.23
2024-05-28,Pune,Maharashtra,18.5204,73.8567,32.37,26.95,40.06,0.0,58.59
2024-05-29,Pune,Maharashtra,18.5204,73.8567,27.18,21.06,31.34,3.15,90.11
2024-05-30,Pune,Maharashtra,18.5204,73.8567,28.2,23.39,34.21,12.93,90.08
2024-05-31,Pune,Maharashtra,18.5204,73.8567,29.07,22.9,36.14,0.0,87.4
2024-06-01,Pune,Maharashtra,18.5204,73.8567,28.36,23.32,32.81,11.91,90.4
2024-06-02,Pune,Maharashtra,18.5204,73.8567,29.93,24.34,34.79,35.86,87.76
2024-06-03,Pune,Maharashtra,18.5204,73.8567,30.76,25.21,36.93,11.29,82.05
2024-06-04,Pune,Maharashtra,18.5204,73.8567,31.47,27.27,36.19,43.83,89.82
2024-06-05,Pune,Maharashtra,18.5204,73.8567,29.42,23.9,37.42,0.0,88.16
2024-06-06,Pune,Maharashtra,18.5204,73.8567,29.56,23.62,34.45,0.0,81.89
2024-06-07,Pune,Maharashtra,18.5204,73.8567,31.85,25.3,36.81,0.47,87.67
2024-06-08,Pune,Maharashtra,18.5204,73.8567,28.51,24.46,33.16,0.0,91.08
2024-06-09,Pune,Maharashtra,18.5204,73.8567,28.44,21.59,32.49,10.2,87.86
2024-06-10,Pune,Maharashtra,18.5204,73.8567,31.16,26.0,37.03,0.0,82.26
2024-06-11,Pune,Maharashtra,18.5204,73.8567,29.41,23.48,36.76,0.0,94.29
2024-06-12,Pune,Maharashtra,18.5204,73.8567,30.24,25.36,35.99,0.0,75.05
2024-06-13,Pune,Maharashtra,18.5204,73.8567,30.59,25.81,37.43,3.6,90.15
2024-06-14,Pune,Maharashtra,18.5204,73.8567,31.21,25.51,36.15,0.0,88.82
2024-06-15,Pune,Maharashtra,18.5204,73.8567,30.56,23.66,37.18,0.0,88.64
2024-06-16,Pune,Maharashtra,18.5204,73.8567,30.3,23.9,35.04,0.0,84.49
2024-06-17,Pune,Maharashtra,18.5204,73.8567,30.4,25.06,37.18,2.04,75.43
2024-06-18,Pune,Maharashtra,18.5204,73.8567,29.76,23.78,35.85,0.0,85.33
2024-06-19,Pune,Maharashtra,18.5204,73.8567,29.85,25.76,35.46,6.27,83.47
2024-06-20,Pune,Maharashtra,18.5204,73.8567,31.68,27.08,36.0,0.0,88.45
2024-06-21,Pune,Maharashtra,18.5204,73.8567,29.69,24.2,34.58,0.0,94.74
2024-06-22,Pune,Maharashtra,18.5204,73.8567,31.3,25.78,39.04,0.0,91.6
2024-06-23,Pune,Maharashtra,18.5204,73.8567,32.63,26.4,38.7,0.0,82.33
2024-06-24,Pune,Maharashtra,18.5204,73.8567,29.49,25.37,37.17,0.0,89.41
2024-06-25,Pune,Maharashtra,18.5204,73.8567,30.96,26.93,35.28,9.05,93.37
2024-06-26,Pune,Maharashtra,18.5204,73.8567,30.99,24.12,37.88,0.0,88.62
2024-06-27,Pune,Maharashtra,18.5204,73.8567,31.58,26.55,39.05,25.78,92.63
2024-06-28,Pune,Maharashtra,18.5204,73.8567,30.37,25.61,36.62,4.25,84.39
2024-06-29,Pune,Maharashtra,18.5204,73.8567,32.31,27.37,37.4,7.18,90.2
2024-06-30,Pune,Maharashtra,18.5204,73.8567,30.0,24.03,35.97,6.92,90.03
2024-07-01,Pune,Maharashtra,18.5204,73.8567,31.04,25.2,35.13,0.0,86.73
2024-07-02,Pune,Maharashtra,18.5204,73.8567,30.77,26.63,34.81,7.43,92.79
2024-07-03,Pune,Maharashtra,18.5204,73.8567,32.3,26.49,40.25,0.0,86.91
2024-07-04,Pune,Maharashtra,18.5204,73.8567,32.11,26.33,39.77,0.0,88.69
2024-07-05,Pune,Maharashtra,18.5204,73.8567,32.37,26.59,39.59,0.0,86.11
2024-07-06,Pune,Maharashtra,18.5204,73.8567,29.67,25.03,35.99,0.0,88.9
2024-07-07,Pune,Maharashtra,18.5204,73.8567,33.29,27.44,38.7,15.25,82.87
2024-07-08,Pune,Maharashtra,18.5204,73.8567,33.78,29.58,38.5,12.07,87.22
2024-07-09,Pune,Maharashtra,18.5204,73.8567,31.95,26.93,37.34,5.38,81.92
2024-07-10,Pune,Maharashtra,18.5204,73.8567,30.39,24.36,38.23,0.0,91.64
2024-07-11,Pune,Maharashtra,18.5204,73.8567,30.37,25.95,34.41,0.0,79.42
2024-07-12,Pune,Maharashtra,18.5204,73.8567,31.59,25.5,36.26,10.66,89.99
2024-07-13,Pune,Maharashtra,18.5204,73.8567,27.89,23.34,32.87,0.0,85.01
2024-07-14,Pune,Maharashtra,18.5204,73.8567,31.8,25.55,36.13,1.77,83.59
2024-07-15,Pune,Maharashtra,18.5204,73.8567,29.96,24.14,37.4,15.82,93.87
2024-07-16,Pune,Maharashtra,18.5204,73.8567,29.99,23.21,34.27,5.66,84.81
2024-07-17,Pune,Maharashtra,18.5204,73.8567,29.95,25.5,37.31,6.55,94.42
2024-07-18,Pune,Maharashtra,18.5204,73.8567,30.14,23.45,34.59,4.41,86.2
2024-07-19,Pune,Maharashtra,18.5204,73.8567,31.83,26.51,39.16,22.89,90.85
2024-07-20,Pune,Maharashtra,18.5204,73.8567,31.14,26.84,37.76,6.26,87.4
2024-07-21,Pune,Maharashtra,18.5204,73.8567,30.28,23.75,35.12,0.0,80.05
2024-07-22,Pune,Maharashtra,18.5204,73.8567,32.13,25.4,39.45,0.0,88.19
2024-07-23,Pune,Maharashtra,18.5204,73.8567,32.04,27.69,39.13,0.0,98.0
2024-07-24,Pune,Maharashtra,18.5204,73.8567,31.84,25.59,36.36,69.27,83.51
2024-07-25,Pune,Maharashtra,18.5204,73.8567,32.35,28.32,36.59,56.17,89.4
2024-07-26,Pune,Maharashtra,18.5204,73.8567,29.74,24.19,35.88,0.0,76.96
2024-07-27,Pune,Maharashtra,18.5204,73.8567,29.94,23.33,34.43,4.95,91.14
2024-07-28,Pune,Maharashtra,18.5204,73.8567,30.52,25.96,38.34,0.0,85.33
2024-07-29,Pune,Maharashtra,18.5204,73.8567,27.45,22.64,31.93,19.64,88.91
2024-07-30,Pune,Maharashtra,18.5204,73.8567,30.58,23.79,34.7,1.62,95.23
2024-07-31,Pune,Maharashtra,18.5204,73.8567,29.68,24.67,37.46,0.0,93.71
2024-08-01,Pune,Maharashtra,18.5204,73.8567,31.11,26.8,35.37,0.0,83.15
2024-08-02,Pune,Maharashtra,18.5204,73.8567,31.97,26.02,38.81,27.32,75.14
2024-08-03,Pune,Maharashtra,18.5204,73.8567,30.86,24.96,35.5,0.0,90.51
2024-08-04,Pune,Maharashtra,18.5204,73.8567,30.57,26.25,35.83,0.0,86.26
2024-08-05,Pune,Maharashtra,18.5204,73.8567,31.33,26.49,38.12,0.0,92.73
2024-08-06,Pune,Maharashtra,18.5204,73.8567,31.42,27.39,36.14,0.73,74.37
2024-08-07,Pune,Maharashtra,18.5204,73.8567,29.77,25.37,36.82,0.0,93.1
2024-08-08,Pune,Maharashtra,18.5204,73.8567,30.03,23.6,35.16,0.0,84.03
2024-08-09,Pune,Maharashtra,18.5204,73.8567,31.11,24.79,37.46,10.31,79.3
2024-08-10,Pune,Maharashtra,18.5204,73.8567,31.35,25.28,36.33,0.0,80.65
2024-08-11,Pune,Maharashtra,18.5204,73.8567,30.19,25.13,35.38,7.19,87.59
2024-08-12,Pune,Maharashtra,18.5204,73.8567,33.97,29.84,39.94,0.0,93.0
2024-08-13,Pune,Maharashtra,18.5204,73.8567,33.2,27.65,40.08,0.0,93.96
2024-08-14,Pune,Maharashtra,18.5204,73.8567,32.43,26.93,37.46,0.0,85.69
2024-08-15,Pune,Maharashtra,18.5204,73.8567,29.25,23.0,35.15,13.75,88.32
2024-08-16,Pune,Maharashtra,18.5204,73.8567,28.26,24.02,35.8,0.0,83.53
2024-08-17,Pune,Maharashtra,18.5204,73.8567,31.32,27.25,36.04,0.0,88.18
2024-08-18,Pune,Maharashtra,18.5204,73.8567,31.78,26.0,36.69,0.0,95.04
2024-08-19,Pune,Maharashtra,18.5204,73.8567,30.65,25.48,36.12,0.0,83.16
2024-08-20,Pune,Maharashtra,18.5204,73.8567,30.46,25.97,34.73,4.73,83.2
2024-08-21,Pune,Maharashtra,18.5204,73.8567,30.05,25.08,37.08,0.0,91.12
2024-08-22,Pune,Maharashtra,18.5204,73.8567,29.7,24.8,34.93,0.0,89.85
2024-08-23,Pune,Maharashtra,18.5204,73.8567,30.46,25.14,37.81,10.2,96.83
2024-08-24,Pune,Maharashtra,18.5204,73.8567,29.78,25.38,34.48,0.0,90.0
2024-08-25,Pune,Maharashtra,18.5204,73.8567,29.83,22.93,34.37,0.0,88.17
2024-08-26,Pune,Maharashtra,18.5204,73.8567,31.27,24.6,38.38,0.0,84.32
2024-08-27,Pune,Maharashtra,18.5204,73.8567,29.52,24.72,34.31,0.15,80.21
2024-08-28,Pune,Maharashtra,18.5204,73.8567,29.6,24.03,37.21,0.0,91.06
2024-08-29,Pune,Maharashtra,18.5204,73.8567,30.87,25.43,38.68,0.0,88.61
2024-08-30,Pune,Maharashtra,18.5204,73.8567,30.06,23.83,37.56,27.86,78.87
2024-08-31,Pune,Maharashtra,18.5204,73.8567,32.26,26.05,38.58,23.8,83.35
2024-09-01,Pune,Maharashtra,18.5204,73.8567,30.79,25.35,35.76,0.0,91.25
2024-09-02,Pune,Maharashtra,18.5204,73.8567,28.41,23.71,33.65,0.0,93.04
2024-09-03,Pune,Maharashtra,18.5204,73.8567,29.57,23.82,37.36,0.0,93.54
2024-09-04,Pune,Maharashtra,18.5204,73.8567,30.11,26.02,37.82,0.0,87.4
2024-09-05,Pune,Maharashtra,18.5204,73.8567,30.17,23.46,36.68,0.0,83.87
2024-09-06,Pune,Maharashtra,18.5204,73.8567,27.18,23.17,35.06,0.0,90.54
2024-09-07,Pune,Maharashtra,18.5204,73.8567,28.07,23.33,34.02,0.0,91.13
2024-09-08,Pune,Maharashtra,18.5204,73.8567,27.29,22.0,32.1,4.05,88.99
2024-09-09,Pune,Maharashtra,18.5204,73.8567,26.95,22.67,32.03,0.0,84.41
2024-09-10,Pune,Maharashtra,18.5204,73.8567,29.1,24.73,35.45,0.0,86.79
2024-09-11,Pune,Maharashtra,18.5204,73.8567,29.9,24.7,37.77,0.0,91.36
2024-09-12,Pune,Maharashtra,18.5204,73.8567,29.52,25.14,35.03,3.85,88.83
2024-09-13,Pune,Maharashtra,18.5204,73.8567,28.14,21.42,33.96,0.0,92.64
2024-09-14,Pune,Maharashtra,18.5204,73.8567,27.07,20.42,34.78,9.99,88.78
2024-09-15,Pune,Maharashtra,18.5204,73.8567,29.33,24.02,36.29,0.0,82.84
2024-09-16,Pune,Maharashtra,18.5204,73.8567,28.13,21.47,35.44,9.03,86.51
2024-09-17,Pune,Maharashtra,18.5204,73.8567,27.5,20.69,33.69,47.69,85.95
2024-09-18,Pune,Maharashtra,18.5204,73.8567,28.23,24.22,32.24,23.26,82.7
2024-09-19,Pune,Maharashtra,18.5204,73.8567,26.21,20.37,33.24,0.0,86.86
2024-09-20,Pune,Maharashtra,18.5204,73.8567,26.85,20.98,33.32,0.0,89.81
2024-09-21,Pune,Maharashtra,18.5204,73.8567,28.65,22.44,35.93,0.0,78.82
2024-09-22,Pune,Maharashtra,18.5204,73.8567,29.41,24.97,36.35,0.0,96.93
2024-09-23,Pune,Maharashtra,18.5204,73.8567,27.03,21.66,33.15,8.33,87.09
2024-09-24,Pune,Maharashtra,18.5204,73.8567,26.0,19.03,30.77,0.0,88.37
2024-09-25,Pune,Maharashtra,18.5204,73.8567,25.22,20.39,30.45,2.36,88.1
2024-09-26,Pune,Maharashtra,18.5204,73.8567,27.6,22.7,34.75,27.65,81.28
2024-09-27,Pune,Maharashtra,18.5204,73.8567,23.88,17.58,29.59,0.0,58.93
2024-09-28,Pune,Maharashtra,18.5204,73.8567,27.8,22.73,32.44,0.0,39.21
2024-09-29,Pune,Maharashtra,18.5204,73.8567,25.86,19.86,32.2,0.0,50.33
2024-09-30,Pune,Maharashtra,18.5204,73.8567,25.53,20.61,33.07,0.0,55.16
2024-10-01,Pune,Maharashtra,18.5204,73.8567,26.33,21.74,33.25,0.0,60.91
2024-10-02,Pune,Maharashtra,18.5204,73.8567,27.05,21.35,34.93,0.0,44.85
2024-10-03,Pune,Maharashtra,18.5204,73.8567,25.6,18.97,30.26,0.0,47.62
2024-10-04,Pune,Maharashtra,18.5204,73.8567,27.91,23.06,33.95,0.0,56.3
2024-10-05,Pune,Maharashtra,18.5204,73.8567,26.13,19.97,34.05,0.0,61.84
2024-10-06,Pune,Maharashtra,18.5204,73.8567,25.31,18.68,29.95,0.0,55.71
2024-10-07,Pune,Maharashtra,18.5204,73.8567,25.55,20.11,31.87,0.0,53.55
2024-10-08,Pune,Maharashtra,18.5204,73.8567,24.92,20.23,32.17,0.0,49.35
2024-10-09,Pune,Maharashtra,18.5204,73.8567,26.02,20.66,31.42,0.0,47.53
2024-10-10,Pune,Maharashtra,18.5204,73.8567,25.93,20.45,32.89,0.0,60.87
2024-10-11,Pune,Maharashtra,18.5204,73.8567,26.59,21.5,33.42,0.0,67.09
2024-10-12,Pune,Maharashtra,18.5204,73.8567,26.93,20.66,33.04,0.0,63.46
2024-10-13,Pune,Maharashtra,18.5204,73.8567,25.82,21.48,30.52,0.0,44.7
2024-10-14,Pune,Maharashtra,18.5204,73.8567,26.25,22.06,33.33,0.0,47.45
2024-10-15,Pune,Maharashtra,18.5204,73.8567,26.06,21.18,30.79,0.0,54.83
2024-10-16,Pune,Maharashtra,18.5204,73.8567,25.85,20.28,32.82,0.0,50.79
2024-10-17,Pune,Maharashtra,18.5204,73.8567,23.54,17.12,29.97,0.0,56.38
2024-10-18,Pune,Maharashtra,18.5204,73.8567,25.63,19.13,32.15,0.0,51.7
2024-10-19,Pune,Maharashtra,18.5204,73.8567,24.86,18.05,31.84,0.0,52.77
2024-10-20,Pune,Maharashtra,18.5204,73.8567,23.97,17.25,29.7,0.0,53.73
2024-10-21,Pune,Maharashtra,18.5204,73.8567,23.19,16.64,27.9,0.0,57.14
2024-10-22,Pune,Maharashtra,18.5204,73.8567,25.6,20.04,30.87,0.0,57.01
2024-10-23,Pune,Maharashtra,18.5204,73.8567,24.95,20.7,29.32,0.0,43.28
2024-10-24,Pune,Maharashtra,18.5204,73.8567,23.32,17.88,28.01,0.0,44.88
2024-10-25,Pune,Maharashtra,18.5204,73.8567,23.16,17.48,29.77,0.0,45.7
2024-10-26,Pune,Maharashtra,18.5204,73.8567,24.15,18.54,31.06,0.0,59.73
2024-10-27,Pune,Maharashtra,18.5204,73.8567,23.7,18.94,30.72,0.0,51.56
2024-10-28,Pune,Maharashtra,18.5204,73.8567,24.97,18.8,30.52,0.0,44.26
2024-10-29,Pune,Maharashtra,18.5204,73.8567,24.94,20.03,29.29,0.0,46.4
2024-10-30,Pune,Maharashtra,18.5204,73.8567,26.8,21.38,31.58,0.0,54.5
2024-10-31,Pune,Maharashtra,18.5204,73.8567,24.02,18.64,30.57,0.0,51.66
2024-11-01,Pune,Maharashtra,18.5204,73.8567,24.16,18.06,31.37,0.0,53.15
2024-11-02,Pune,Maharashtra,18.5204,73.8567,23.2,16.23,30.05,0.0,65.8
2024-11-03,Pune,Maharashtra,18.5204,73.8567,21.92,17.07,27.28,0.0,47.41
2024-11-04,Pune,Maharashtra,18.5204,73.8567,23.98,18.25,31.47,0.0,54.86
2024-11-05,Pune,Maharashtra,18.5204,73.8567,21.56,14.72,26.59,0.0,53.18
2024-11-06,Pune,Maharashtra,18.5204,73.8567,22.98,16.9,29.02,0.0,54.63
2024-11-07,Pune,Maharashtra,18.5204,73.8567,23.63,19.45,30.78,0.0,60.37
2024-11-08,Pune,Maharashtra,18.5204,73.8567,22.67,18.61,27.7,0.0,57.77
2024-11-09,Pune,Maharashtra,18.5204,73.8567,22.94,17.15,30.66,0.0,49.52
2024-11-10,Pune,Maharashtra,18.5204,73.8567,18.85,14.54,22.97,0.0,38.78
2024-11-11,Pune,Maharashtra,18.5204,73.8567,23.44,19.1,29.57,0.0,42.79
2024-11-12,Pune,Maharashtra,18.5204,73.8567,24.62,18.64,32.52,0.0,56.41
2024-11-13,Pune,Maharashtra,18.5204,73.8567,24.98,19.14,32.89,0.0,56.14
2024-11-14,Pune,Maharashtra,18.5204,73.8567,22.9,18.27,29.39,0.0,48.99
2024-11-15,Pune,Maharashtra,18.5204,73.8567,25.02,19.02,32.13,0.0,59.34
2024-11-16,Pune,Maharashtra,18.5204,73.8567,22.9,18.59,30.83,0.0,46.78
2024-11-17,Pune,Maharashtra,18.5204,73.8567,22.77,16.87,29.7,0.0,62.49
2024-11-18,Pune,Maharashtra,18.5204,73.8567,23.45,17.93,30.9,0.0,48.53
2024-11-19,Pune,Maharashtra,18.5204,73.8567,24.08,19.73,30.53,0.0,47.17
2024-11-20,Pune,Maharashtra,18.5204,73.8567,22.29,16.05,29.32,0.0,54.31
2024-11-21,Pune,Maharashtra,18.5204,73.8567,24.19,18.91,28.47,0.0,59.1
2024-11-22,Pune,Maharashtra,18.5204,73.8567,23.04,19.03,28.94,0.0,51.58
2024-11-23,Pune,Maharashtra,18.5204,73.8567,21.52,16.6,26.91,0.0,60.7
2024-11-24,Pune,Maharashtra,18.5204,73.8567,23.29,19.18,29.35,0.0,50.37
2024-11-25,Pune,Maharashtra,18.5204,73.8567,21.51,15.32,26.1,0.0,52.09
2024-11-26,Pune,Maharashtra,18.5204,73.8567,24.99,20.61,30.07,0.0,53.85
2024-11-27,Pune,Maharashtra,18.5204,73.8567,22.63,17.48,27.52,0.0,57.08
2024-11-28,Pune,Maharashtra,18.5204,73.8567,19.51,15.02,25.54,0.0,54.28
2024-11-29,Pune,Maharashtra,18.5204,73.8567,20.54,15.09,26.74,0.0,54.83
2024-11-30,Pune,Maharashtra,18.5204,73.8567,23.0,16.5,30.08,0.0,45.64
2024-12-01,Pune,Maharashtra,18.5204,73.8567,21.9,15.88,29.1,0.0,63.81
2024-12-02,Pune,Maharashtra,18.5204,73.8567,21.29,15.07,27.46,0.0,45.21
2024-12-03,Pune,Maharashtra,18.5204,73.8567,22.92,18.26,27.1,0.0,62.95
2024-12-04,Pune,Maharashtra,18.5204,73.8567,19.96,15.42,24.63,0.0,48.72
2024-12-05,Pune,Maharashtra,18.5204,73.8567,21.83,17.11,26.75,0.0,43.82
2024-12-06,Pune,Maharashtra,18.5204,73.8567,23.03,17.96,28.36,0.0,65.89
2024-12-07,Pune,Maharashtra,18.5204,73.8567,21.6,16.78,29.18,0.0,55.03
2024-12-08,Pune,Maharashtra,18.5204,73.8567,19.92,15.07,26.02,0.0,55.46
2024-12-09,Pune,Maharashtra,18.5204,73.8567,19.81,14.08,24.32,0.0,52.38
2024-12-10,Pune,Maharashtra,18.5204,73.8567,20.58,16.12,28.27,0.0,42.41
2024-12-11,Pune,Maharashtra,18.5204,73.8567,21.67,16.5,27.28,0.0,55.23
2024-12-12,Pune,Maharashtra,18.5204,73.8567,21.56,16.55,27.74,0.0,52.59
2024-12-13,Pune,Maharashtra,18.5204,73.8567,19.97,15.0,27.06,0.0,41.42
2024-12-14,Pune,Maharashtra,18.5204,73.8567,19.62,14.59,25.18,0.0,50.4
2024-12-15,Pune,Maharashtra,18.5204,73.8567,19.05,12.47,25.08,0.0,56.36
2024-12-16,Pune,Maharashtra,18.5204,73.8567,21.48,14.79,25.87,0.0,50.92
2024-12-17,Pune,Maharashtra,18.5204,73.8567,19.94,15.51,24.67,0.0,59.3
2024-12-18,Pune,Maharashtra,18.5204,73.8567,18.92,14.19,26.81,0.0,51.61
2024-12-19,Pune,Maharashtra,18.5204,73.8567,18.89,13.72,23.41,0.0,45.69
